,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
34377,DD201708121705412852EBD052D0D,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-29 19:06:00,B,已出货未退款,已提现,饮料,水
34379,DD2017080723445659F79EC03213A,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-29 19:24:00,B,已出货未退款,已提现,饮料,水
34381,DD20170706193153153C6FE5ACBCB,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-10-29 19:44:00,B,已出货未退款,已提现,饮料,水
34383,DD2017081217183968410E9678BF1,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-29 21:09:00,B,已出货未退款,已提现,饮料,水
34384,DD20170812172121824E77B238241,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-29 21:12:00,B,已出货未退款,已提现,饮料,水
34388,DD2017081104283565D7AB89377AA,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-30 10:04:00,B,已出货未退款,已提现,饮料,水
34389,DD20170811065519279DBAE39F6C2,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-30 10:47:00,B,已出货未退款,已提现,饮料,水
34391,DD20170811082815193A52FE67721,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-30 15:32:00,B,已出货未退款,已提现,饮料,水
34395,DD2017081112042140276A20E8D41,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-30 17:39:00,B,已出货未退款,已提现,饮料,水
34398,DD2017080722351628BD20122F2FF,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-30 19:58:00,B,已出货未退款,已提现,饮料,水
34403,DD20170811163937168265DF5C5B7,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-30 21:09:00,B,已出货未退款,已提现,饮料,水
34405,DD201708111731421224A680A9C96,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-30 21:31:00,B,已出货未退款,已提现,饮料,水
34408,DD20170812001739116CB1787F196,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-31 15:01:00,B,已出货未退款,已提现,饮料,水
34409,DD201708120325526360419C9AC4A,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-31 17:34:00,B,已出货未退款,已提现,饮料,水
34410,DD2017081204273182C5E2738D647,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-31 17:59:00,B,已出货未退款,已提现,饮料,水
34411,DD2017081207543999BE0BFD42758,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-31 19:40:00,B,已出货未退款,已提现,饮料,水
34412,DD2017081209312728D910E3C2A9F,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-31 21:11:00,B,已出货未退款,已提现,饮料,水
34413,DD201708121014489818D85DE1566,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-10-31 23:28:00,B,已出货未退款,已提现,饮料,水
34419,DD201708120031101234F741557F5,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-01 10:17:00,B,已出货未退款,已提现,饮料,水
34422,DD2017062420155386D434F0C9A92,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-01 11:43:00,B,已出货未退款,已提现,饮料,水
34425,DD20170710103703119DDF488EF0F,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-01 12:30:00,B,已出货未退款,已提现,饮料,水
34429,DD2017061710490269C2F890A0B35,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-01 13:27:00,B,已出货未退款,已提现,饮料,水
34431,DD2017061117470623173047B1463,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-01 13:59:00,B,已出货未退款,已提现,饮料,水
34440,DD20170710210842839430B9EFED9,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-01 17:34:00,B,已出货未退款,已提现,饮料,水
34441,DD201707062207025034512CE7A71,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-01 18:00:00,B,已出货未退款,已提现,饮料,水
34446,DD2017080420141881B8E5D4BEBE0,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-01 20:03:00,B,已出货未退款,已提现,饮料,水
34447,DD20170713123045547C09A5041B4,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-01 23:16:00,B,已出货未退款,已提现,饮料,水
34450,DD20170812105201854E4A40C2247,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-02 08:29:00,B,已出货未退款,已提现,饮料,水
34451,DD20170706232803714789605F360,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-02 09:56:00,B,已出货未退款,已提现,饮料,水
34457,DD2017080821231713F23AA594FE5,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-02 12:55:00,B,已出货未退款,已提现,饮料,水
34462,DD2017070619380435DAEFCA15E9E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-02 15:38:00,B,已出货未退款,已提现,饮料,水
34464,DD2017081014555810175E9C1AF4D,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-02 16:28:00,B,已出货未退款,已提现,饮料,水
34466,DD20170703152343962AC2504922A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-02 17:45:00,B,已出货未退款,已提现,饮料,水
34478,DD2017070617372886F3F93EC7D0A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-03 16:00:00,B,已出货未退款,已提现,饮料,水
34480,DD2017070218080231961177B71E0,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-03 18:08:00,B,已出货未退款,已提现,饮料,水
34481,DD2017081420223035FFB5295A696,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-03 21:35:00,B,已出货未退款,已提现,饮料,水
34482,DD2017071711213844BA14D360F70,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-03 23:12:00,B,已出货未退款,已提现,饮料,水
34490,DD20170626064914133E8CBFB7234,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-04 09:19:00,B,已出货未退款,已提现,饮料,水
34492,DD201708141108519672B07CCDFE6,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-04 09:39:00,B,已出货未退款,已提现,饮料,水
34493,DD2017071720205873776AF6516D3,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-04 10:37:00,B,已出货未退款,已提现,饮料,水
34500,DD20170805013624176DACE97FF53,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-04 12:30:00,B,已出货未退款,已提现,饮料,水
34502,DD201706191011136005797228446,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-04 13:39:00,B,已出货未退款,已提现,饮料,水
34515,DD20170804143556237326A6B21D1,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-05 08:58:00,B,已出货未退款,已提现,饮料,水
34519,DD20170804194007277E9D2BEBC00,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-05 12:10:00,B,已出货未退款,已提现,饮料,水
34529,DD201708121731198395BBAFEB2D9,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-05 16:39:00,B,已出货未退款,已提现,饮料,水
34536,DD201706231225488244BEC912B8E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-05 17:53:00,B,已出货未退款,已提现,饮料,水
34537,DD201708161217522743F0F52B42A,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-05 18:02:00,B,已出货未退款,已提现,饮料,水
34539,DD20170621122413967BF3614A8B3,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-05 18:21:00,B,已出货未退款,已提现,饮料,水
34546,DD20170814133504154A814843982,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-05 19:10:00,B,已出货未退款,已提现,饮料,水
34554,DD20170710120815415A70C99518E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-06 09:45:00,B,已出货未退款,已提现,饮料,水
34555,DD2017081410565338581ED6B75A6,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-06 09:52:00,B,已出货未退款,已提现,饮料,水
34556,DD2017071710332846E69086C8A3E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-06 11:23:00,B,已出货未退款,已提现,饮料,水
34559,DD2017071922043123E66D743975A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-06 12:58:00,B,已出货未退款,已提现,饮料,水
34561,DD2017071318311514710024E71AC,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-06 14:10:00,B,已出货未退款,已提现,饮料,水
34563,DD2017062201124269B552C24334E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-06 15:08:00,B,已出货未退款,已提现,饮料,水
34564,DD201708120500454987039312209,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-06 15:23:00,B,已出货未退款,已提现,饮料,水
34574,DD2017061302242383C80E104EAB7,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-06 20:30:00,B,已出货未退款,已提现,饮料,水
34575,DD20170726150912291388A1E8E7B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-06 21:01:00,B,已出货未退款,已提现,饮料,水
34579,DD20170808155507937E2A5712201,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 00:08:00,B,已出货未退款,已提现,饮料,水
34581,DD20170715161414798F4F4A7C3B4,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 08:40:00,B,已出货未退款,已提现,饮料,水
34584,DD20170719120855831D4955C9FCD,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 08:57:00,B,已出货未退款,已提现,饮料,水
34585,DD201706211223157387028354F22,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 09:00:00,B,已出货未退款,已提现,饮料,水
34588,DD2017061619193718B834A6D632F,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 09:21:00,B,已出货未退款,已提现,饮料,水
34594,DD2017080421142018D0CF940290F,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-07 13:36:00,B,已出货未退款,已提现,饮料,水
34597,DD2017080910163715CFAECFDDC1A,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-07 15:37:00,B,已出货未退款,已提现,饮料,水
34602,DD20170814211528360C914D6B970,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-07 16:26:00,B,已出货未退款,已提现,饮料,水
34604,DD2017061816233881E6F55CA5701,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 16:38:00,B,已出货未退款,已提现,饮料,水
34606,DD20170611211347260E2A85F4F69,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 17:46:00,B,已出货未退款,已提现,饮料,水
34607,DD2017081404482856CF4BFFC5788,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-07 18:15:00,B,已出货未退款,已提现,饮料,水
34609,DD20170720130416951E13D4C56C8,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 19:09:00,B,已出货未退款,已提现,饮料,水
34612,DD2017070618312054E551305FD1E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 19:43:00,B,已出货未退款,已提现,饮料,水
34614,DD20170711105246823D7670BC965,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-07 20:06:00,B,已出货未退款,已提现,饮料,水
34615,DD201708161418185445C73580282,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-07 20:30:00,B,已出货未退款,已提现,饮料,水
34617,DD20170804201515733B01F3DA480,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-07 20:59:00,B,已出货未退款,已提现,饮料,水
34622,DD20170625175216602F484ED49FA,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-08 09:43:00,B,已出货未退款,已提现,饮料,水
34626,DD20170720211449539AB99506205,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-08 10:31:00,B,已出货未退款,已提现,饮料,水
34631,DD2017070315574882CECA2278BA1,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-08 13:33:00,B,已出货未退款,已提现,饮料,水
34639,DD2017070618215877478E45CD108,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-08 15:40:00,B,已出货未退款,已提现,饮料,水
34641,DD2017070618335773986A1EFDE58,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-08 15:51:00,B,已出货未退款,已提现,饮料,水
34643,DD2017071902544228CCC1CC915C1,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-08 16:25:00,B,已出货未退款,已提现,饮料,水
34653,DD2017070407595363BDB8FA2B39B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-08 18:04:00,B,已出货未退款,已提现,饮料,水
34658,DD2017060419530812FADB5779071,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-08 19:33:00,B,已出货未退款,已提现,饮料,水
34661,DD2017080719365889226A4D75C13,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-08 20:28:00,B,已出货未退款,已提现,饮料,水
34663,DD2017081411115618886EC8D08A9,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-08 22:25:00,B,已出货未退款,已提现,饮料,水
34669,DD2017081415243110FA24AA53DAA,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-09 09:18:00,B,已出货未退款,已提现,饮料,水
34672,DD2017070622045521497B5AC013A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-09 11:39:00,B,已出货未退款,已提现,饮料,水
34675,DD2017080803064421BA7A29183AF,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-09 12:15:00,B,已出货未退款,已提现,饮料,水
34677,DD20170811100206998A9FF425134,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-09 12:45:00,B,已出货未退款,已提现,饮料,水
34678,DD20170808175943248367B82ABDB,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-09 12:54:00,B,已出货未退款,已提现,饮料,水
34679,DD20170816150355187EB2DAA488B,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-09 13:25:00,B,已出货未退款,已提现,饮料,水
34685,DD2017072417405148A5EDC6B640B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-09 16:44:00,B,已出货未退款,已提现,饮料,水
34686,DD2017070720132875B1F9C4FCFA4,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-09 16:55:00,B,已出货未退款,已提现,饮料,水
34695,DD2017080414502811F30CB2053E5,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-10 10:01:00,B,已出货未退款,已提现,饮料,水
34700,DD201706301214495933EF1B4A2C7,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-10 14:55:00,B,已出货未退款,已提现,饮料,水
34710,DD2017080217502010A4B57B95356,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-11 09:49:00,B,已出货未退款,已提现,饮料,水
34718,DD2017080415232810ECF6B0420F8,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-11 12:17:00,B,已出货未退款,已提现,饮料,水
34722,DD201706242112082503373FB305C,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-11 12:56:00,B,已出货未退款,已提现,饮料,水
34723,DD20170719224908549D5D339C014,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-11 13:01:00,B,已出货未退款,已提现,饮料,水
34727,DD2017081216245382EBBCA7CB94A,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-11 15:23:00,B,已出货未退款,已提现,饮料,水
34736,DD201707201328159124A5B8FE622,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-11 20:11:00,B,已出货未退款,已提现,饮料,水
34737,DD2017072015172564AF2765CB54A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-11 20:22:00,B,已出货未退款,已提现,饮料,水
34738,DD20170712121718639E14437319F,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-11 20:24:00,B,已出货未退款,已提现,饮料,水
34759,DD2017080414102074D664C3AA450,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-12 15:21:00,B,已出货未退款,已提现,饮料,水
34761,DD20170611234026955D7C8A0547A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-12 15:32:00,B,已出货未退款,已提现,饮料,水
34762,DD2017062419360733624A5C67AEA,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-12 15:34:00,B,已出货未退款,已提现,饮料,水
34764,DD2017071622431956AE649DD210D,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-12 15:53:00,B,已出货未退款,已提现,饮料,水
34767,DD2017071707483857AB854A40CD9,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-12 17:04:00,B,已出货未退款,已提现,饮料,水
34768,DD2017071720155892459A559F271,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-12 17:11:00,B,已出货未退款,已提现,饮料,水
34771,DD20170622183038825EEC7330966,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-12 17:55:00,B,已出货未退款,已提现,饮料,水
34777,DD20170724200943699119A7133D3,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-12 20:31:00,B,已出货未退款,已提现,饮料,水
34796,DD201708161444064201EC136BB25,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-13 12:45:00,B,已出货未退款,已提现,饮料,水
34797,DD20170630075127458C32A8E2B4A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-13 12:49:00,B,已出货未退款,已提现,饮料,水
34804,DD20170708202632652265B1C47F6,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-13 15:51:00,B,已出货未退款,已提现,饮料,水
34808,DD2017071907290615DD9B56FD37E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-13 16:21:00,B,已出货未退款,已提现,饮料,水
34809,DD20170814131010398517B59DE50,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-13 16:22:00,B,已出货未退款,已提现,饮料,水
34812,DD20170710220839605EEB6CE19B6,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-13 17:20:00,B,已出货未退款,已提现,饮料,水
34826,DD2017062606484587144828CBA01,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-13 23:33:00,B,已出货未退款,已提现,饮料,水
34827,DD2017062300040116DF1C9CCDB61,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-13 23:45:00,B,已出货未退款,已提现,饮料,水
34836,DD201708167493948200338454139,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-14 12:32:00,B,已出货未退款,已提现,饮料,水
34849,DD20170704001550502017571E122,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-14 15:50:00,B,已出货未退款,已提现,饮料,水
34852,DD2017071300055414BD801C93C96,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-14 16:51:00,B,已出货未退款,已提现,饮料,水
34854,DD2017080409305363863B1BB6BA0,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-14 17:07:00,B,已出货未退款,已提现,饮料,水
34863,DD201708121643362782CD85D759F,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-14 18:32:00,B,已出货未退款,已提现,饮料,水
34865,DD2017080219002117670B632E0A5,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-14 19:36:00,B,已出货未退款,已提现,饮料,水
34869,DD2017081419284110FAB496E9769,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-14 21:07:00,B,已出货未退款,已提现,饮料,水
34878,DD201707181707571435DC5467D1A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 09:27:00,B,已出货未退款,已提现,饮料,水
34890,DD2017071707403992C8BA11A5911,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 12:17:00,B,已出货未退款,已提现,饮料,水
34891,DD20170814105532132C5717DD3BD,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-15 12:25:00,B,已出货未退款,已提现,饮料,水
34892,DD2017070723052835DBB0306BCE3,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 12:32:00,B,已出货未退款,已提现,饮料,水
34894,DD20170625221636861B9F4EEBA9D,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 12:43:00,B,已出货未退款,已提现,饮料,水
34905,DD20170703193505116C3863F0538,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 16:04:00,B,已出货未退款,已提现,饮料,水
34906,DD20170611102811339A38EAB10D9,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 16:28:00,B,已出货未退款,已提现,饮料,水
34908,DD2017080221174557E7FB197943B,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-15 16:47:00,B,已出货未退款,已提现,饮料,水
34909,DD20170712202426399FE312CBAA7,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 16:48:00,B,已出货未退款,已提现,饮料,水
34915,DD20170712152711141974EAC38BF,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 17:27:00,B,已出货未退款,已提现,饮料,水
34919,DD201707101820581777E8E2285C4,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 19:48:00,B,已出货未退款,已提现,饮料,水
34922,DD2017080821563016B7CC26B98F2,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-15 21:00:00,B,已出货未退款,已提现,饮料,水
34923,DD2017071313504658FB0B7046C34,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-15 21:14:00,B,已出货未退款,已提现,饮料,水
34925,DD20170816213335117444186B374,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-16 08:04:00,B,已出货未退款,已提现,饮料,水
34927,DD201706251826568703E42D059C5,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-16 08:25:00,B,已出货未退款,已提现,饮料,水
34934,DD20170719103056510DC902B83B4,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-16 11:09:00,B,已出货未退款,已提现,饮料,水
34935,DD2017071820414631C5C92AD60FC,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-16 12:01:00,B,已出货未退款,已提现,饮料,水
34939,DD201706250920148337D3343351E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-16 13:27:00,B,已出货未退款,已提现,饮料,水
34941,DD2017070821210161AA862BC10DB,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-16 14:13:00,B,已出货未退款,已提现,饮料,水
34947,DD20170621112725817C526405913,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-16 15:46:00,B,已出货未退款,已提现,饮料,水
34948,DD201706241603084480D7421E208,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-16 16:17:00,B,已出货未退款,已提现,饮料,水
34949,DD20170807224540747DF21419E73,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-16 16:42:00,B,已出货未退款,已提现,饮料,水
34950,DD201708112243236354AAF6506E8,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-16 16:49:00,B,已出货未退款,已提现,饮料,水
34957,DD201708131429474374028CE4C91,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-16 18:28:00,B,已出货未退款,已提现,饮料,水
34962,DD2017072020583497C709F595EB3,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-17 05:17:00,B,已出货未退款,已提现,饮料,水
34966,DD201706080756221781A5EE42975,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-17 09:15:00,B,已出货未退款,已提现,饮料,水
34980,DD201708111549585342903232BD1,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-17 19:09:00,B,已出货未退款,已提现,饮料,水
34986,DD201706111757541033EB2F41C7F,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 05:15:00,B,已出货未退款,已提现,饮料,水
34989,DD2017071417490445F53F3D503F5,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 09:00:00,B,已出货未退款,已提现,饮料,水
34993,DD20170622154559856083CE727F6,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 09:27:00,B,已出货未退款,已提现,饮料,水
34996,DD2017062522154159C2856741DD9,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 09:50:00,B,已出货未退款,已提现,饮料,水
35002,DD2017072118553243C2AE6BDD0EA,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 13:06:00,B,已出货未退款,已提现,饮料,水
35004,DD2017071311493447EC730EEFB32,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 13:29:00,B,已出货未退款,已提现,饮料,水
35005,DD20170720075620722981389EBA6,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 13:46:00,B,已出货未退款,已提现,饮料,水
35006,DD201707202049212391140A9963B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 13:47:00,B,已出货未退款,已提现,饮料,水
35011,DD20170624161149130F9A5C8F6D9,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 15:05:00,B,已出货未退款,已提现,饮料,水
35012,DD20170804152753814CB88A16D4E,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-18 15:15:00,B,已出货未退款,已提现,饮料,水
35013,DD2017071710484682FE2E5F8DA4A,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 15:30:00,B,已出货未退款,已提现,饮料,水
35018,DD2017070622363158475728DA72B,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 16:16:00,B,已出货未退款,已提现,饮料,水
35027,DD2017061714143514D51F36A4FF8,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 17:28:00,B,已出货未退款,已提现,饮料,水
35030,DD2017070121465721875CC23A415,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 18:18:00,B,已出货未退款,已提现,饮料,水
35031,DD2017070205572450F09D9F2BE60,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 19:25:00,B,已出货未退款,已提现,饮料,水
35040,DD20170717202305530BEF9749447,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-18 22:59:00,B,已出货未退款,已提现,饮料,水
35048,DD20170622173343189FCC2CE1155,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-19 10:26:00,B,已出货未退款,已提现,饮料,水
35057,DD2017080800192924DA77B7DB6FA,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-19 12:43:00,B,已出货未退款,已提现,饮料,水
35062,DD2017071720181946FC1D083A56E,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-19 13:45:00,B,已出货未退款,已提现,饮料,水
35069,DD2017061117390966C3942959BC8,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-19 15:50:00,B,已出货未退款,已提现,饮料,水
35070,DD20170814171046616F2FB5D3B6B,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-19 16:17:00,B,已出货未退款,已提现,饮料,水
35071,DD2017070210011811DECA2C579D5,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-19 16:18:00,B,已出货未退款,已提现,饮料,水
35072,DD2017072119565447F8543612029,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-19 16:24:00,B,已出货未退款,已提现,饮料,水
35074,DD20170706233426697F45F37F7FB,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-19 16:59:00,B,已出货未退款,已提现,饮料,水
35075,DD20170717201622659614E0DBEE7,E43A6E078A04134,2.0,2.0,怡宝纯净水,2017-11-19 17:25:00,B,已出货未退款,已提现,饮料,水
35085,DD20170809145848843612C783A2A,E43A6E078A04134,3.0,3.0,怡宝纯净水,2017-11-19 20:36:00,B,已出货未退款,已提现,饮料,水
