,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
44912,DD20170601133943117619C617326,E43A6E078A04172,3.0,3.0,威化饼干,2017-02-01 14:35:00,A,已出货未退款,已提现,非饮料,饼干糕点
44915,DD2017052621093294815B33FE3AD,E43A6E078A04172,4.0,4.0,威化饼干,2017-03-30 10:46:00,A,已出货未退款,已提现,非饮料,饼干糕点
44917,DD2017052221583791995A41D1EB0,E43A6E078A04172,3.0,3.0,威化饼干,2017-06-05 16:08:00,A,已出货未退款,已提现,非饮料,饼干糕点
44918,DD2017052510155926D484D2681A1,E43A6E078A04172,4.0,4.0,威化饼干,2017-06-07 17:42:00,A,已出货未退款,已提现,非饮料,饼干糕点
44921,DD2017052709451011EA9B9EC6FD5,E43A6E078A04172,1.0,1.0,香豆干,2017-01-03 15:46:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44929,DD2017083107520744E00BB9B860A,E43A6E078A04172,1.0,1.0,香豆干,2017-01-11 16:51:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44939,DD20170831175609586A7D2112885,E43A6E078A04172,1.0,1.0,香豆干,2017-01-31 21:36:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44940,DD2017083118402992BBC206C03E5,E43A6E078A04172,1.0,1.0,香豆干,2017-01-31 21:38:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44941,DD2017060216271370D9F1DD666B4,E43A6E078A04172,2.0,2.0,香豆干,2017-01-31 22:43:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44964,DD2017083023105013DB26B719383,E43A6E078A04172,1.0,1.0,香豆干,2017-02-21 01:58:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44969,DD2017083112163376AF4D9389FB7,E43A6E078A04172,1.0,1.0,香豆干,2017-02-24 09:51:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44976,DD201708311842234472532115061,E43A6E078A04172,1.0,1.0,香豆干,2017-03-01 21:38:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44980,DD2017080920424691ED59E0372F5,E43A6E078A04172,1.0,1.0,香豆干,2017-03-29 07:07:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44981,DD201705021204509879710BA6DC3,E43A6E078A04172,1.5,1.5,香豆干,2017-03-29 10:05:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44984,DD201708230303263344C0ACA41D2,E43A6E078A04172,1.0,1.0,香豆干,2017-03-29 18:24:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44985,DD2017042006250861069AFD7FB6F,E43A6E078A04172,1.5,1.5,香豆干,2017-03-29 18:30:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44991,DD201708167493994820131326245,E43A6E078A04172,1.5,1.5,香豆干,2017-03-29 21:14:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44993,DD20170526204932724C2A7C43F99,E43A6E078A04172,1.5,1.5,香豆干,2017-03-30 10:04:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44994,DD2017052714164774C080F1598D0,E43A6E078A04172,1.0,1.0,香豆干,2017-03-30 20:11:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
44995,DD2017081121044245EE58E08BB95,E43A6E078A04172,1.0,1.0,香豆干,2017-03-31 03:13:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45002,DD20170824204349193665F18FD75,E43A6E078A04172,1.0,1.0,香豆干,2017-04-05 12:17:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45006,DD201708167493931870277553729,E43A6E078A04172,1.5,1.5,香豆干,2017-04-08 12:02:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45015,DD2017080617365917A709F77220C,E43A6E078A04172,1.0,1.0,香豆干,2017-04-17 12:31:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45027,DD201708170345258585508D84A2F,E43A6E078A04172,1.0,1.0,香豆干,2017-04-25 09:31:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45034,DD201708167493960200119403752,E43A6E078A04172,1.5,1.5,香豆干,2017-04-27 00:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45042,DD2017052912471084446B95AA9C1,E43A6E078A04172,1.5,1.5,香豆干,2017-05-17 10:23:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45044,DD201708112110401558A0A62CFBC,E43A6E078A04172,1.0,1.0,香豆干,2017-05-25 11:32:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45046,DD2017052716282198B009BCE535A,E43A6E078A04172,1.0,1.0,香豆干,2017-05-25 20:52:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45047,DD20170811164708987C22203D1B5,E43A6E078A04172,1.0,1.0,香豆干,2017-05-26 15:35:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45048,DD201708167493989569709456614,E43A6E078A04172,1.5,1.5,香豆干,2017-05-28 07:37:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45057,DD201708167493999695844914784,E43A6E078A04172,1.5,1.5,香豆干,2017-06-03 13:22:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45063,DD2017052518022418BF04871C14F,E43A6E078A04172,1.5,1.5,香豆干,2017-06-05 14:29:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45065,DD20170806173305801B483727BAE,E43A6E078A04172,1.0,1.0,香豆干,2017-06-05 16:20:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45067,DD2017080617024110EBC8E955040,E43A6E078A04172,1.0,1.0,香豆干,2017-06-05 17:42:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45071,DD20170809174806932C55C9C5A47,E43A6E078A04172,1.0,1.0,香豆干,2017-06-06 21:04:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45073,DD20170809165613361B9D3E39D60,E43A6E078A04172,1.0,1.0,香豆干,2017-06-07 13:44:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45076,DD2017080916523584A50CDA1FAB6,E43A6E078A04172,1.0,1.0,香豆干,2017-06-07 16:27:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45078,DD20170809164547883EC3336ACF8,E43A6E078A04172,1.0,1.0,香豆干,2017-06-07 17:36:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45083,DD2017080522490662D9F2ACCECE0,E43A6E078A04172,1.0,1.0,香豆干,2017-06-12 13:32:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45094,DD2017051012142555D9C05474668,E43A6E078A04172,1.5,1.5,香豆干,2017-06-20 03:53:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45099,DD201708081751479562130B6BA65,E43A6E078A04172,1.0,1.0,香豆干,2017-06-22 14:39:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45109,DD20170515221545695164858BD28,E43A6E078A04172,1.0,1.0,香豆干,2017-06-27 08:49:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45110,DD2017052400071674A1E6ECB1B11,E43A6E078A04172,1.0,1.0,香豆干,2017-06-27 11:56:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45111,DD2017042522543853DB0F2086A7F,E43A6E078A04172,1.5,1.5,香豆干,2017-06-27 12:12:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45112,DD201704252255087111E859DC88D,E43A6E078A04172,1.5,1.5,香豆干,2017-06-27 13:32:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45114,DD20170521153806363ACC39A36F5,E43A6E078A04172,1.5,1.5,香豆干,2017-06-30 20:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45119,DD2017050412002210B322BCF41FF,E43A6E078A04172,1.5,1.5,香豆干,2017-07-23 16:08:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45121,DD20170831181622716199D72780B,E43A6E078A04172,1.0,1.0,香豆干,2017-07-23 21:36:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45122,DD201708167493925064537934153,E43A6E078A04172,0.1,0.1,香豆干,2017-07-24 11:23:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45140,DD20170809200116489C6DA73E30F,E43A6E078A04172,1.0,1.0,香豆干,2017-07-31 12:08:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45150,DD20170818021446249C9A0BE06E7,E43A6E078A04172,1.0,1.0,香豆干,2017-08-02 14:49:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45155,DD2017081014054443931CEF2A29B,E43A6E078A04172,1.0,1.0,香豆干,2017-08-03 20:19:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45158,DD2017081010421023A06672772E0,E43A6E078A04172,1.0,1.0,香豆干,2017-08-04 12:01:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45161,DD20170810100406439AF94BE4428,E43A6E078A04172,1.0,1.0,香豆干,2017-08-04 13:36:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45162,DD2017052608385257D3DACA58ABB,E43A6E078A04172,1.0,1.0,香豆干,2017-08-04 13:38:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45180,DD201708167493926968718510881,E43A6E078A04172,1.0,1.0,香豆干,2017-08-08 23:49:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45199,DD201708231857051671B41D52EA1,E43A6E078A04172,1.0,1.0,香豆干,2017-08-15 12:23:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45202,DD2017080720100389D8A534A8A85,E43A6E078A04172,1.0,1.0,香豆干,2017-08-16 19:27:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45206,DD2017041317584445F5A15D11D82,E43A6E078A04172,1.5,1.5,香豆干,2017-08-17 14:50:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45212,DD201704190811011742DEC9106D2,E43A6E078A04172,1.5,1.5,香豆干,2017-08-17 21:52:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45213,DD201704190811382045EDAFE7CD9,E43A6E078A04172,1.5,1.5,香豆干,2017-08-17 21:56:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45233,DD2017082720334432614A2DB3BDE,E43A6E078A04172,1.0,1.0,香豆干,2017-08-19 19:07:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45245,DD2017082318210762B17BC3E26FF,E43A6E078A04172,1.0,1.0,香豆干,2017-08-20 15:56:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45253,DD2017051315293716C523C25DE91,E43A6E078A04172,2.0,2.0,香豆干,2017-08-23 00:30:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45257,DD20170807201214269770DDC8B6B,E43A6E078A04172,1.0,1.0,香豆干,2017-08-24 11:29:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45295,DD201708167493921399628699858,E43A6E078A04172,1.5,1.5,香豆干,2017-09-06 14:54:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45306,DD2017083001050786F3FD5D87A83,E43A6E078A04172,1.0,1.0,香豆干,2017-09-12 12:22:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45342,DD201708167493966183774625853,E43A6E078A04172,1.5,1.5,香豆干,2017-09-22 08:55:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45356,DD20170615173915740D80DF37A77,E43A6E078A04172,1.5,1.5,香豆干,2017-09-25 16:18:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45383,DD2017050213012796FC0794FC792,E43A6E078A04172,1.5,1.5,香豆干,2017-10-07 12:02:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45384,DD2017080617125316080F86032F5,E43A6E078A04172,1.0,1.0,香豆干,2017-10-07 19:33:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45389,DD2017050407413685AA26CBAB416,E43A6E078A04172,1.5,1.5,香豆干,2017-10-09 13:30:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45390,DD201705041007013902614EC4E8A,E43A6E078A04172,1.5,1.5,香豆干,2017-10-09 17:56:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45412,DD201708082156552785BE87FF21E,E43A6E078A04172,1.0,1.0,香豆干,2017-10-16 21:20:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45414,DD201705141157205441DC58D05E3,E43A6E078A04172,1.5,1.5,香豆干,2017-10-18 00:12:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45430,DD2017052202360079C1E365D8A22,E43A6E078A04172,2.0,2.0,香豆干,2017-10-24 12:18:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45432,DD2017080916392524C4539D812CB,E43A6E078A04172,1.0,1.0,香豆干,2017-10-24 16:11:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45438,DD2017080616430421D0AC318CE4C,E43A6E078A04172,1.0,1.0,香豆干,2017-10-25 15:39:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45439,DD20170807010525217B59E01DA4D,E43A6E078A04172,1.0,1.0,香豆干,2017-10-26 11:58:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45442,DD201708050339379558C50C272CC,E43A6E078A04172,1.0,1.0,香豆干,2017-10-27 14:31:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45447,DD20170808132817120860AC078AF,E43A6E078A04172,1.0,1.0,香豆干,2017-10-27 23:39:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45448,DD2017080813301516BFCCF2CEDFC,E43A6E078A04172,1.0,1.0,香豆干,2017-10-28 02:17:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45459,DD2017052601442912DDA1D5A6AE5,E43A6E078A04172,1.5,1.5,香豆干,2017-10-29 15:17:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45463,DD201708111846459984779042CCA,E43A6E078A04172,1.0,1.0,香豆干,2017-10-29 22:02:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45464,DD20170526204843557E31F3F885D,E43A6E078A04172,1.5,1.5,香豆干,2017-10-30 10:04:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45465,DD2017081115265710BA2A30AC37D,E43A6E078A04172,1.0,1.0,香豆干,2017-10-30 19:12:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45470,DD201706121912231865D6D000F20,E43A6E078A04172,1.5,1.5,香豆干,2017-11-01 13:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45481,DD2017070718224710205E55D697C,E43A6E078A04172,1.5,1.5,香豆干,2017-11-04 19:08:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45501,DD20170816173950856E07CCA9D66,E43A6E078A04172,1.0,1.0,香豆干,2017-11-07 12:45:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45505,DD20170817040645752D36E921A5A,E43A6E078A04172,1.0,1.0,香豆干,2017-11-07 16:06:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45521,DD2017080514204216EB49BBE76B7,E43A6E078A04172,1.0,1.0,香豆干,2017-11-09 13:28:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45522,DD20170629230752658A36960DC2A,E43A6E078A04172,1.5,1.5,香豆干,2017-11-09 19:18:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45526,DD2017080710301670132A1A5EA6F,E43A6E078A04172,1.0,1.0,香豆干,2017-11-10 14:47:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45533,DD2017080620564634F17B943FB11,E43A6E078A04172,1.0,1.0,香豆干,2017-11-11 22:11:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45544,DD2017083001053011E9083EADBAB,E43A6E078A04172,1.0,1.0,香豆干,2017-11-14 08:05:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45592,DD201707070022588030B2CC37D93,E43A6E078A04172,1.5,1.5,香豆干,2017-11-20 19:43:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45600,DD2017042804314622557A331F95C,E43A6E078A04172,1.5,1.5,香豆干,2017-12-01 20:25:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45601,DD2017042803560998F8171D3C8AF,E43A6E078A04172,1.5,1.5,香豆干,2017-12-01 20:41:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45603,DD2017052822380138AFB5A7D420F,E43A6E078A04172,1.0,1.0,香豆干,2017-12-01 21:21:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45608,DD201708131753366052C7F7AA0A0,E43A6E078A04172,1.0,1.0,香豆干,2017-12-02 23:35:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45609,DD2017081317535218EA4C1F72ED9,E43A6E078A04172,1.0,1.0,香豆干,2017-12-02 23:48:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45610,DD20170813180926185E772CF0FE6,E43A6E078A04172,1.0,1.0,香豆干,2017-12-03 01:05:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45611,DD2017081318240223D53FCC8CA41,E43A6E078A04172,1.0,1.0,香豆干,2017-12-03 03:30:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45619,DD20170814184155881F3C60F201C,E43A6E078A04172,1.0,1.0,香豆干,2017-12-04 19:21:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45620,DD20170814184623777B1851419FC,E43A6E078A04172,1.0,1.0,香豆干,2017-12-04 19:22:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45630,DD201708152116118171E82D5D3B2,E43A6E078A04172,1.0,1.0,香豆干,2017-12-06 17:54:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45640,DD2017081618310348336301175C0,E43A6E078A04172,1.0,1.0,香豆干,2017-12-08 18:45:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45641,DD20170816183532163B5A045CAF2,E43A6E078A04172,1.0,1.0,香豆干,2017-12-08 18:47:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45646,DD20170602193642721B0B9177920,E43A6E078A04172,1.0,1.0,香豆干,2017-12-09 20:24:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45654,DD2017081821025388C164ECEE350,E43A6E078A04172,1.0,1.0,香豆干,2017-12-11 16:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45655,DD2017081821033948AB589D5967B,E43A6E078A04172,1.0,1.0,香豆干,2017-12-11 16:01:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45664,DD201708167493941424348692211,E43A6E078A04172,1.5,1.5,香豆干,2017-12-12 17:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45668,DD20170624154953106036CE138D2,E43A6E078A04172,1.5,1.5,香豆干,2017-12-14 02:15:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45670,DD201708167493970036745015448,E43A6E078A04172,1.5,1.5,香豆干,2017-12-14 10:32:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45688,DD201708167493999672742912292,E43A6E078A04172,1.5,1.5,香豆干,2017-12-16 17:41:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45689,DD201708167493999693467132273,E43A6E078A04172,1.5,1.5,香豆干,2017-12-16 17:46:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45690,DD201703221504059185B7F9BA8B0,E43A6E078A04172,1.5,1.5,香豆干,2017-12-16 21:37:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45691,DD201703221944062319C8C4E32A0,E43A6E078A04172,1.5,1.5,香豆干,2017-12-16 21:57:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45692,DD2017032219442625E9097404B4B,E43A6E078A04172,1.5,1.5,香豆干,2017-12-16 22:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45705,DD2017082302185425EE6DAE0C421,E43A6E078A04172,1.0,1.0,香豆干,2017-12-17 23:59:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45707,DD2017062210080835738CC36211D,E43A6E078A04172,1.5,1.5,香豆干,2017-12-18 02:45:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45725,DD2017060820475829153C19FFDF8,E43A6E078A04172,1.0,1.0,香豆干,2017-12-19 04:06:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45733,DD2017050116044483C32DFE8A2F9,E43A6E078A04172,1.5,1.5,香豆干,2017-12-19 21:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45740,DD2017050410062326D22403FE955,E43A6E078A04172,1.5,1.5,香豆干,2017-12-20 16:48:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45747,DD2017050912132733AF6BE0A4008,E43A6E078A04172,1.5,1.5,香豆干,2017-12-21 22:58:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45751,DD201705142013511626AE9E34049,E43A6E078A04172,1.5,1.5,香豆干,2017-12-23 13:38:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45782,DD20170828175347617201B04A824,E43A6E078A04172,1.0,1.0,香豆干,2017-12-27 16:23:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45792,DD2017061307481075B0D896C6185,E43A6E078A04172,1.5,1.5,香豆干,2017-12-31 20:22:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45794,DD2017081674930193283231365244,E43A6E078A04172,21.0,21.0,优益C活菌型乳酸菌饮品,2017-01-16 22:35:00,A,已出货未退款,已提现,饮料,乳制品
45796,DD2017081674930296711484936478,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-04-20 11:40:00,A,已出货未退款,已提现,饮料,乳制品
45797,DD2017081674930473280082549502,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-04-26 15:04:00,A,已出货未退款,已提现,饮料,乳制品
45798,DD201708167493793457221166824,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-05-06 13:12:00,A,已出货未退款,已提现,饮料,乳制品
45801,DD201708167493179960758553675,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-05-29 21:44:00,A,已出货未退款,已提现,饮料,乳制品
45802,DD201708167493192378177348243,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-06-01 08:10:00,A,已出货未退款,已提现,饮料,乳制品
45807,DD2017081674932258896248095,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-06-05 23:14:00,A,已出货未退款,已提现,饮料,乳制品
45808,DD201708167493340637940171024,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-06-23 18:27:00,A,已出货未退款,已提现,饮料,乳制品
45809,DD201708167493367567457086477,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-06-28 12:07:00,A,已出货未退款,已提现,饮料,乳制品
45819,DD201708167493205293974845969,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-09-15 13:57:00,A,已出货未退款,已提现,饮料,乳制品
45823,DD201708167493468238503516945,E43A6E078A04172,14.0,14.0,优益C活菌型乳酸菌饮品,2017-09-17 16:46:00,A,已出货未退款,已提现,饮料,乳制品
45825,DD201708167493511207435128806,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-09-29 20:51:00,A,已出货未退款,已提现,饮料,乳制品
45826,DD201708167493518684387220032,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-10-17 05:02:00,A,已出货未退款,已提现,饮料,乳制品
45827,DD201708167493585283868460456,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-10-23 15:17:00,A,已出货未退款,已提现,饮料,乳制品
45828,DD201708167493607486945476164,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-10-25 23:58:00,A,已出货未退款,已提现,饮料,乳制品
45833,DD20170816749346868602209435,E43A6E078A04172,14.0,14.0,优益C活菌型乳酸菌饮品,2017-11-11 18:05:00,A,已出货未退款,已提现,饮料,乳制品
45842,DD201708167493317038052400597,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017-12-08 18:56:00,A,已出货未退款,已提现,饮料,乳制品
45845,DD201708167493661981689081319,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-03 16:23:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45852,DD2017081674930188434479564199,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-16 17:51:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45854,DD201708167493666248075379921,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-29 22:54:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45857,DD201708167493187312851989851,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-01-30 18:35:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45865,DD201708167493672187157589532,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-03-29 22:50:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45869,DD201708167493513655707086161,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-01 12:26:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45871,DD20170816749300230869867045957,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-03 01:54:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45872,DD20170816749300261161693124944,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-03 13:19:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45873,DD20170816749300709777152262736,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-07 18:14:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45874,DD201708167493894915466229699,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-13 13:22:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45876,DD2017081674930216132349178057,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-17 17:53:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45877,DD201708167493025636532722686,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-19 12:00:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45879,DD2017081674930355900338258479,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-22 18:29:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45888,DD2017081674930520928230334765,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-04-28 12:20:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45898,DD201708167493797874420279272,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-05-05 13:58:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
45904,DD2017081674930901127062589607,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017-05-10 17:27:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
